FID;FID1;FID_;site_name;sample_nam;series;year;campaign;julian_day;sampling_d;sample_typ;soil_type;lat;long;km_hq;flow_dista;position;depth;depth_sate;secchi;width;elevation;elevation_;flow_accum;velocity_d;velocity_1;discharge_;velocity_2;discharge1;velocity_c;velocity_s;discharg_1;Seepage_me;strahler_s;slope;distance_t;distance_f;catchment_;atm_pressu;temp_water;do_perc_ys;do_cor_per;do_conc_ys;cond_ysi;ph_ysi;alkalinity;wind_max_k;wind_avg_k;temp_air_k;humidity_r;pressure_a;bact_abund;bact_abu_1;bact_produ;chla;chla_se;TP;TP_se;TN;TN_se;NH4;NH4_se;NOx;NOx_se;NO2;NO2_se;NO3;NO3_se;Fe;DOC;DOC_se;DIC;DIC_se;lability;lability_s;photodegra;photodeg_1;C1;C2;C3;C4;C5;C6;CDOM;pco2_heads;pco2_hea_1;pch4_heads;pch4_hea_1;pco2_hea_2;pco2_hea_3;pch4_hea_2;pch4_hea_3;pn2o_heads;pn2o_hea_1;flux_co2;flux_ch4;kco2_flux;kch4_flux;k600;kch4_k600;Rn;Rn_se;d13C_co2;d13C_co2_s;d13C_ch4;d13C_ch4_s;d2H_h2o;dO18_h2o;dO17_h2o;d13C_DOC;d13C_DIC;POM_PIM;POM_PIM_se;POM;PIM;POM_N_perc;POM_C_perc;POC;d13C_POM;Comments;sample_t_1;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y;pointid
0;0;36;ROM-014.27;LR06;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,310459999999999;-63,646099999999997;14.265185;459.734815;center;NA;0.8;NA;480;4.7;NA;24415908;NA;NA;583.5;1.52;618.2;1.61;NA;NA;NA;NA;NA;NA;9,728118115999999;172.4343647;753,399999999999977;5,500000000000000;108,799999999999997;109,878426399999995;13,730000000000000;13;6,470000000000000;31,484626270000000;2,900000000000000;2,800000000000000;11,100000000000000;100;1004;1285500;1500;7,119306368000000;0,268450000000000;0;17,015029999999999;0,342688989000000;0,200944000000000;0,006298000000000;NA;NA;NA;NA;NA;NA;NA;NA;319,793000000000006;5,761323482000000;0,080843773000000;1,846022058000000;0,005353892000000;-0,010326568000000;0,010326568000000;1,368965626000000;19,608023979999999;0,244734301000000;0,736503591000000;0,189657274000000;0,210310813000000;0,202006450000000;NA;3,339350000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87,755723219999993;45,945804979999998;NA;NA;NA;NA;-106.716724;-14.842635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23199;0,000000000000000;-63,646458333299996;50,310000000000002;545532
1;1;37;ROM-014.27;LR06.1;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,310459999999999;-63,646099999999997;14.265185;459.734815;center;1.5;0.8;NA;480;4.7;NA;24415908;3;3.648276199;583.5;1.52;618.2;1.61;NA;NA;NA;NA;NA;NA;9,728118115999999;172.4343647;753,399999999999977;5,500000000000000;108,400000000000006;109,398258499999997;13,670000000000000;0;0,000000000000000;0,000000000000000;3,800000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;902.4957828;NA;14.45412705;NA;583.644122;80.42827711;8.251408168;NA;NA;NA;112.6580729;0.082206452;3.393193754;2.940375336;5.852407395;5.079429488;0,000000000000000;0,000000000000000;-20.49028118;0.278887481;-58.07565966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23199;0,000000000000000;-63,646458333299996;50,310000000000002;545532
2;2;38;ROM-012.45;LR06.2;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,301580000000001;-63,668390000000002;12.4463;461.5537;side;2.9;1.1;NA;329;4.58;NA;25467176;3;2.304355893;587.8;1.62;622.3;1.72;NA;NA;NA;NA;NA;NA;7,896570955000000;187.9655368;753,500000000000000;5,590000000000000;100,900000000000006;102,497422799999995;12,779999999999999;0;0,000000000000000;0,000000000000000;0,000000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;919.2131016;NA;15.62976218;NA;NA;NA;NA;NA;NA;NA;73.9627306;0.060340455;2.166425006;1.980365469;3.722730667;3.408759816;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;24083;0,000000000000000;-63,668333333299998;50,302916666700000;547210
3;3;39;ROM-010.87;LR06.3;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,305360000000000;-63,689850000000000;10.872466;463.127534;center;3.3;0.9;NA;405;4.52;NA;25469376;3.3;3.157372362;589.9;1.62;624.3;1.71;NA;NA;NA;NA;NA;NA;5,969624554000000;187.9936927;753,399999999999977;5,550000000000000;103,700000000000003;109,778426800000005;13,699999999999999;0;0,000000000000000;0,000000000000000;0,000000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;909.2772951;NA;13.67510446;NA;NA;NA;NA;NA;NA;NA;91.70609993;0.066318428;2.732076672;2.530624676;4.702463123;4.362872632;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23819;0,000000000000000;-63,689791666700003;50,304166666699999;546837
4;4;40;ROM-008.68;LR06.4;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,310679999999998;-63,718670000000003;8.6828;465.3172;side;2.1;1.1;NA;307;4.33;NA;25475380;2.1;2.333470745;594.1;1.76;628.4;1.86;NA;NA;NA;NA;NA;NA;3,417784982000000;188.3224609;753,299999999999955;8,449999999999999;104,599999999999994;105,761435300000002;12,279999999999999;0;0,000000000000000;0,000000000000000;0,000000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;784.0025866;NA;30.47182608;NA;NA;NA;NA;NA;NA;NA;26.30888834;0.064304902;1.135322492;1.1015501;1.736194962;1.693270215;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23372;0,000000000000000;-63,717916666699999;50,308541666700002;545824
5;5;41;ROM-007.76;LR06.5;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,314889999999998;-63,729430000000001;7.755895;466.244105;center;1.9;0.9;NA;399;4.33;NA;25500008;2.2;2.368052477;596.2;1.66;630.5;1.76;NA;NA;NA;NA;NA;NA;2,475881405000000;188.3355037;753,200000000000045;5,730000000000000;106,700000000000003;107,977262999999994;13,410000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;916.618333;NA;14.98756772;NA;NA;NA;NA;NA;NA;NA;51.88495461;0.03841135;1.534836758;1.326983646;2.622286985;2.27137924;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;22459;0,000000000000000;-63,729791666700002;50,314374999999998;544283
6;6;42;ROM-005.42;LR06.6;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,323090000000001;-63,750340000000001;5.416092;468.583908;side;0.7;1.6;NA;203;4.32;NA;25509500;1.7;1.499742736;602;1.85;636.1;1.96;NA;NA;NA;NA;NA;NA;0,310000000000000;188.7905283;753,299999999999955;5,940000000000000;104,400000000000006;105,707119599999999;13,060000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;1102.82284;NA;30.97749678;NA;NA;NA;NA;NA;NA;NA;50.58287774;0.088341977;1.122193686;1.390088236;1.900811667;2.359551002;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;21721;0,000000000000000;-63,751041666699997;50,323958333299998;542283
7;7;43;ROM-004.72;LR06.7;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,321779999999997;-63,760030000000000;4.715538;469.284462;side;1.2;1.2;NA;288;4.22;NA;25568212;1.1;0.700136927;602;1.74;636.1;1.84;NA;NA;NA;NA;NA;NA;0,816885921000000;188.8135538;753,200000000000045;6,950000000000000;104,799999999999997;105,777527100000000;12,740000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;2,500000000000000;11,100000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;1336.145511;NA;104.8965468;NA;NA;NA;NA;NA;NA;NA;82.63180109;0.604427251;1.439735172;2.770110399;2.339886275;4.517061839;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;21918;0,000000000000000;-63,759791666700004;50,320625000000000;542861
8;8;44;ROM-003.75;LR07;LR;2015;1;161;2015-06-10 00:00:00;River;NA;50,315219999999997;-63,769359999999999;3.752973;470.247027;center;3.6;0.8;NA;442;4.22;NA;25577982;2.8;NA;602;1.7;636.1;1.8;NA;NA;NA;NA;NA;NA;2,036635914000000;188.8695964;753,200000000000045;6,030000000000000;105,599999999999994;106,530195399999997;13,130000000000001;13;6,510000000000000;0,000000000000000;2,200000000000000;1,500000000000000;11,800000000000001;100;1004;0;0;6,564856848000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;5,767212764000000;0,144555092000000;1,801584752000000;0,028375629000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,246069040000000;0,724718106000000;0,182429252000000;0,211978598000000;0,199798915000000;NA;2,993900000000000;1269.889017;NA;25.08855373;NA;848.0721801;NA;14.44854429;NA;NA;NA;46.98492193;0.04063156;0.850608771;0.802693731;1.435478134;1.357623732;50,348348139999999;41,798028420000001;-21.24420692;NA;-56.38425658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;22339;0,000000000000000;-63,769374999999997;50,315208333299999;544070
9;9;102;ROM-018.75;LRH06;LR;2015;1;163;2015-06-12 00:00:00;River;NA;50,305079999999997;-63,586649999999999;18.745985;455.254015;from shore;NA;1.2;NA;278;9.01;NA;24404356;NA;NA;571;1.71;607.9;1.82;NA;NA;NA;NA;NA;NA;14,618994499999999;172.0944026;752,799999999999955;13,650000000000000;103,700000000000003;105,041080800000003;10,810000000000000;28;6,580000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;11,532006180000000;0,205613393000000;0,229728000000000;0,007306000000000;NA;NA;NA;NA;NA;NA;NA;NA;848,464000000000055;9,017393149000000;0,216884081000000;1,039346696000000;0,006363347000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,458709201000000;0,912294813000000;0,183658170000000;0,365964513000000;0,161113278000000;NA;7,484750000000000;1276.889865;13.02773751;186.7128829;13.03493944;903.2850955;NA;118.7537604;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;-20.26494764;NA;-57.34800321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23957;0,000000000000000;-63,586666666699998;50,303958333300002;546991
10;10;103;ROM-000.26;LRH07;LR;2015;1;163;2015-06-12 00:00:00;River;NA;50,300829999999998;-63,812330000000003;0.259611;473.740389;from shore;NA;NA;NA;NA;-0.24;NA;25617080;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,904028532000000;189.1890156;753,799999999999955;6,880000000000000;100,299999999999997;101,203080099999994;12,220000000000001;15;6,560000000000000;71,178700250000006;0,000000000000000;0,000000000000000;0,000000000000000;0;0;488500;1500;6,203479422000000;0,431437500000000;0;17,357718989999999;0,822453574000000;0,166531500000000;0,007422500000000;NA;NA;NA;NA;NA;NA;NA;NA;269,595000000000027;6,242973804000000;0,327182098000000;1,242443525000000;0,028104783000000;-0,015295500000000;0,000891652000000;1,675468747000000;27,107221010000000;0,306100486000000;0,736363527000000;0,186240905000000;0,230289623000000;0,165230463000000;NA;3,915100000000000;699.2654085;28.67441458;16.33980172;0.858225477;624.6320616;0.190868186;11.22224893;0.529543332;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;-19.09506597;0.170604228;-55.88543159;0.905925241;-102.363404;-14.164257;NA;-27.71;-14.28;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23788;0,000000000000000;-63,801875000000003;50,304583333300002;546782
11;11;104;ROM-000.22;LRH08;LR;2015;1;163;2015-06-12 00:00:00;River;NA;50,300640000000001;-63,812849999999997;0.217594;473.782406;from shore;NA;NA;NA;NA;-0.39;NA;25617080;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,944028532000000;189.1890807;754,000000000000000;7,520000000000000;101,200000000000003;102,033467500000000;12,130000000000001;496;6,430000000000000;26,850291089999999;0,000000000000000;0,000000000000000;0,000000000000000;0;0;1115000;2000;0,000000000000000;0,843700000000000;0;19,345315129999999;1,439293754000000;0,180554500000000;0,012436500000000;NA;NA;NA;NA;NA;NA;NA;NA;360,302000000000021;6,615229611000000;0,045073709000000;1,593488175000000;0,036589246000000;-0,027571304000000;0,000180600000000;1,520327711000000;25,259365370000001;0,316370441000000;0,731264378000000;0,189314172000000;0,229098020000000;0,159536750000000;NA;4,145400000000000;811.4246023;83.22968327;12.78850325;0.840195565;659.0983245;NA;8.318400961;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;-18.75231819;NA;-58.73560478;NA;-103.536744;-14.42977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23788;0,000000000000000;-63,801875000000003;50,304583333300002;546782
12;12;105;ROM-000.35;LRH09;LR;2015;1;163;2015-06-12 00:00:00;River;NA;50,293030000000002;-63,811132000000001;0.354464;473.645536;from shore;NA;1.2;NA;285;0.37;NA;25617240;NA;NA;601.8;1.76;636.1;1.86;NA;NA;NA;NA;NA;NA;6,154028532000000;189.1905781;754,000000000000000;7,520000000000000;0,000000000000000;0,000000000000000;0,000000000000000;250;6,460000000000000;78,805712839999998;0,000000000000000;0,000000000000000;0,000000000000000;0;0;667500;500;0,000000000000000;0,708000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;1054.27083;8.321462566;15.12867946;0.07237704;569.9771515;NA;4.472549831;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;-20.25533758;NA;-58.23977278;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23788;0,000000000000000;-63,801875000000003;50,304583333300002;546782
13;13;106;ROM-000.47;LRH10;LR;2015;1;163;2015-06-12 00:00:00;River;NA;50,295879999999997;-63,804822999999999;0.470375;473.529625;from shore;NA;1.1;NA;325;0.39;NA;25617240;NA;NA;601.8;1.68;636.1;1.78;NA;NA;NA;NA;NA;NA;5,598099824000000;189.1830085;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;100,720757899999995;0,000000000000000;0,000000000000000;0,000000000000000;0;0;661500;1500;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23788;0,000000000000000;-63,801875000000003;50,304583333300002;546782
14;14;130;ROM-016.08;LR27;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,308830000000000;-63,622489999999999;16.082563;457.917437;side after waterfall;4.9;1;NA;335;4.88;NA;24415908;0;NA;572.5;1.71;716.6;2.14;NA;NA;NA;NA;NA;NA;11,535066240000001;172.3351356;750,600000000000023;14,820000000000000;99,900000000000006;101,277058100000005;10,130000000000001;11;6,650000000000000;36,763185839999998;5,300000000000000;3,200000000000000;22,000000000000000;0;0;1845500;1500;11,771114380000000;0,536900000000000;0;10,859473510000001;0,503098014000000;0,135199000000000;0,010782500000000;NA;NA;1.18E-02;0.0011355;4.89E-03;0.0006275;6.95E-03;0.000508;206,967000000000013;6,892776755000000;0,084919173000000;0,868631062000000;0,005115613000000;-0,022895804000000;0,000095900000000;2,019425978000000;27,655513140000000;0,068809890000000;0,870661167000000;0,366824614000000;0,115449469000000;0,364834758000000;NA;4,375700000000000;747.1182369;45.65057178;28.43318819;0;610.8735982;41.78447557;16.49320503;0.257697478;NA;NA;160.4045138;0.528207355;9.178407338;11.36123762;10.9751351;13.75929651;0,000000000000000;0,000000000000000;-18.53988823;0.492352539;-60.7548043;0.323455339;-103.382999;-14.532788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23463;0,000000000000000;-63,623541666700000;50,307916666700002;545972
15;15;131;ROM-016.07;LR27.1;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,309590000000000;-63,621780000000001;16.07399;457.92601;rapide;NA;1;NA;335;4.88;NA;24415908;3.7;3.178501332;572.5;1.71;716.6;2.14;NA;NA;NA;NA;NA;NA;11,485066240000000;172.3351356;750,600000000000023;14,820000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;3,200000000000000;22,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;740.147759;40.84642661;25.17081823;1.230209666;NA;NA;NA;NA;NA;NA;67.83435762;0.324460438;3.953763409;7.949533195;4.727736084;9.627470877;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23514;0,000000000000000;-63,621875000000003;50,307291666700003;546139
16;16;132;ROM-002.92;LR27.10;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,311219999999999;-63,779620000000001;2.922411;471.077589;main;1.1;0.9;NA;396;4.2;NA;25580946;NA;2.595202907;599.7;1.68;743.6;2.09;NA;NA;NA;NA;NA;NA;3,070311663000000;189.0537877;750,899999999999977;15,720000000000001;101,599999999999994;101,989344799999998;10,010000000000000;0;0,000000000000000;0,000000000000000;9,100000000000000;6,700000000000000;22,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;771.5533082;42.37809037;39.63175932;3.149986769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;22778;0,000000000000000;-63,780000000000001;50,312083333300002;544851
17;17;133;ROM-015.89;LR27.2;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,308700000000002;-63,623620000000003;15.887682;458.112318;rapide;7.6;1.3;NA;256;4.88;NA;24415908;1.866666667;0.837612429;572.5;1.72;716.6;2.15;NA;NA;NA;NA;NA;NA;11,505066240000000;172.3352659;750,700000000000045;14,820000000000000;101,099999999999994;102,563110100000003;10,260000000000000;0;0,000000000000000;0,000000000000000;4,100000000000000;2,400000000000000;22,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;740.147759;40.84642661;25.17081823;1.230209666;NA;NA;NA;NA;NA;NA;339.5927356;1.012280707;19.79335221;24.801665;23.66801849;30.03664513;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23424;0,000000000000000;-63,623958333300003;50,308333333299998;545897
18;18;134;ROM-015.80;LR27.3;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,310209999999998;-63,625340000000001;15.801868;458.198132;rapide;7.4;1.1;NA;310;4.79;NA;24415908;3.7;3.000979864;572.5;1.68;716.6;2.1;NA;NA;NA;NA;NA;NA;11,198118120000000;172.3361556;750,700000000000045;14,820000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;2,400000000000000;22,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;741.7754337;12.36961871;25.98820896;0.933721044;NA;NA;NA;NA;NA;NA;156.5868988;0.65387688;9.087253741;15.48098636;10.86613765;18.74861601;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23295;0,000000000000000;-63,625833333300001;50,309583333299997;545666
19;19;135;ROM-014.82;LR27.4;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,309570000000001;-63,637500000000003;14.820815;459.179185;side;1.3;1.2;NA;273;4.79;NA;24415908;2.2;1.871287649;575.1;1.76;719.2;2.2;NA;NA;NA;NA;NA;NA;10,338118120000001;172.3869768;750,700000000000045;15,050000000000001;101,200000000000003;102,470890900000001;10,199999999999999;0;0,000000000000000;0,000000000000000;4,600000000000000;3,600000000000000;22,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;797.804786;8.389371612;52.09431521;1.337026845;NA;NA;NA;NA;NA;NA;216.1202383;1.230177192;10.99529836;14.10579194;13.03792508;16.94483657;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23402;0,000000000000000;-63,637500000000003;50,308333333299998;545875
20;20;136;ROM-014.47;LR27.5;LR;2015;2;214;2015-08-02 00:00:00;River;NA;50,309280000000001;-63,643189999999997;14.466407;459.533593;main;5;2;NA;154;4.7;NA;24415908;5.1;4.099899029;577.6;1.88;721.7;2.34;NA;NA;NA;NA;NA;NA;9,928118116000000;172.4309401;750,700000000000045;14,859999999999999;0,000000000000000;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;7,900000000000000;6,500000000000000;22,000000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;NA;0,000000000000000;736.7275938;12.18401499;41.7756799;1.274737357;NA;NA;NA;NA;NA;NA;211.0148516;0.663320518;12.39707352;9.515048997;14.16039085;10.97305531;10,778287199999999;17,293921959999999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Downriver;23305;0,000000000000000;-63,642916666700003;50,309375000000003;545696
