site.name,sample.name,series,year,campaign,julian.day,sampling.date,sample.type,lat,long,sample.type.year,pointid,month,Year,Month,flacc_km2,strahler.order,dis_m3s,vel_ms,wrt_min,travel.time_min,travel.time_days,Season
NA,RO1-04.1,RO1,2016,1,158,2016-06-06,Reservoir,50.4623,-63.22644,Reservoirs,518734,6,2016,6,12634.3152,7,406.75567934752,0.0808142601942234,3.71221612719093,928499.999546106,644.787539684798,Spring
NA,RO1-05,RO1,2016,1,158,2016-06-06,Reservoir,50.4438,-63.2303,Reservoirs,520543,6,2016,6,12634.8336,7,406.764080403183,0.0808142601942234,3.71221612719093,928741.293517704,644.955103870434,Spring
NA,RO1-06,RO1,2016,1,167,2016-06-15,Reservoir,50.40915,-63.22786,Reservoirs,526572,6,2016,6,12661.3368,7,407.193263017456,0.0808142601942234,3.71221612719093,932354.950767155,647.464572010743,Spring
NA,RO1-06.1,RO1,2016,1,167,2016-06-15,Reservoir,50.43291,-63.21614,Reservoirs,522712,6,2016,6,12646.53,7,406.953565075583,0.0808142601942234,3.71221612719093,927781.307764276,644.288451363824,Spring
NA,RO1-06.2,RO1,2016,1,167,2016-06-15,Reservoir,50.42649,-63.22844,Reservoirs,523825,6,2016,6,12646.5624,7,406.954089793335,0.0808142601942234,3.71221612719093,927874.113162669,644.352899144684,Spring
NA,RO1-06.3,RO1,2016,1,167,2016-06-15,Reservoir,50.44828,-63.24786,Reservoirs,519862,6,2016,6,12634.8336,7,406.764080403183,0.0808142601942234,3.71221612719093,928659.624762906,644.898389820352,Spring
NA,RO1-06.4,RO1,2016,1,167,2016-06-15,Reservoir,50.45071,-63.2461,Reservoirs,519650,6,2016,6,12634.8336,7,406.764080403183,0.0808142601942234,3.71221612719093,928618.790385506,644.870032795311,Spring
NA,RO2-30,RO2,2016,1,153,2016-06-01,Reservoir,50.67471,-63.24033,Reservoirs,488050,6,2016,6,11953.8828,7,395.514865070514,0.00738047825359813,40.6477723653943,842370.840606024,584.976006550448,Spring
NA,RO2-30.1,RO2,2016,1,153,2016-06-01,Reservoir,50.66211,-63.25928,Reservoirs,488026,6,2016,6,11953.8828,7,395.514865070514,0.00738047825359813,40.6477723653943,841395.294069255,584.298548013454,Spring
NA,RO2-30.2,RO2,2016,1,153,2016-06-01,Reservoir,50.6628,-63.26314,Reservoirs,487993,6,2016,6,11953.818,7,395.513773642461,0.00738047825359813,40.6477723653943,841313.998636693,584.242093213265,Spring
NA,RO2-30.3,RO2,2016,1,153,2016-06-01,Reservoir,50.65974,-63.26794,Reservoirs,487993,6,2016,6,11953.818,7,395.513773642461,0.00738047825359813,40.6477723653943,841313.998636693,584.242093213265,Spring
NA,RO2-30.4,RO2,2016,1,153,2016-06-01,Reservoir,50.6561,-63.26959,Reservoirs,487993,6,2016,6,11953.818,7,395.513773642461,0.00738047825359813,40.6477723653943,841313.998636693,584.242093213265,Spring
NA,RO2-30D,RO2,2016,1,153,2016-06-01,Deep,50.67471,-63.24033,Reservoirs,488050,6,2016,6,11953.8828,7,395.514865070514,0.00738047825359813,40.6477723653943,842370.840606024,584.976006550448,Spring
NA,RO2-31,RO2,2016,1,153,2016-06-01,Reservoir,50.66413,-63.26339,Reservoirs,487993,6,2016,6,11953.818,7,395.513773642461,0.00738047825359813,40.6477723653943,841313.998636693,584.242093213265,Spring
NA,RO2-31.1,RO2,2016,1,153,2016-06-01,Reservoir,50.6698,-63.26417,Reservoirs,487993,6,2016,6,11953.818,7,395.513773642461,0.00738047825359813,40.6477723653943,841313.998636693,584.242093213265,Spring
NA,RO2-31.2,RO2,2016,1,153,2016-06-01,Reservoir,50.67735,-63.26509,Reservoirs,487993,6,2016,6,11953.818,7,395.513773642461,0.00738047825359813,40.6477723653943,841313.998636693,584.242093213265,Spring
NA,RO2-36,RO2,2016,1,156,2016-06-04,Reservoir,50.65737,-63.2671,Reservoirs,488010,6,2016,6,11953.8504,7,395.514319356999,0.00738047825359813,40.6477723653943,841354.646352974,584.270320613359,Spring
NA,RO2-36D,RO2,2016,1,156,2016-06-04,Deep,50.65737,-63.2671,Reservoirs,488010,6,2016,6,11953.8504,7,395.514319356999,0.00738047825359813,40.6477723653943,841354.646352974,584.270320613359,Spring
NA,RO1-07,RO1,2016,2,215,2016-08-03,Reservoir,50.46215,-63.22967,Reservoirs,518173,8,2016,8,12634.1532,7,213.773300044627,0.0357658156266568,8.3878976263694,1041003.88807633,722.914740035726,Summer
NA,RO1-07-4m,RO1,2016,2,215,2016-08-08,Deep,50.46246,-63.23102,Reservoirs,518173,8,2016,8,12634.1532,7,213.773300044627,0.0357658156266568,8.3878976263694,1041003.88807633,722.914740035726,Summer
NA,RO1-08,RO1,2016,2,217,2016-08-04,Reservoir,50.62074,-63.16989,Reservoirs,496557,8,2016,8,12531.4776,7,212.896282683686,0.0357658156266568,8.3878976263694,1040334.59139207,722.44995364631,Summer
NA,RO1-08.1,RO1,2016,2,217,2016-08-04,Reservoir,50.60968,-63.17482,Reservoirs,498085,8,2016,8,12555.324,7,213.100416896476,0.0357658156266568,8.3878976263694,1043472.91627214,724.629331976024,Summer
NA,RO1-08.2,RO1,2016,2,217,2016-08-04,Reservoir,50.60252,-63.17695,Reservoirs,498980,8,2016,8,12558.9852,7,213.131734135106,0.0357658156266568,8.3878976263694,1043438.58384877,724.605490167937,Summer
NA,RO1-08.3,RO1,2016,2,217,2016-08-04,Reservoir,50.59458,-63.17708,Reservoirs,500155,8,2016,8,12559.536,7,213.136445025388,0.0357658156266568,8.3878976263694,1043757.32377317,724.826835921041,Summer
NA,RO1-08.4,RO1,2016,2,217,2016-08-04,Reservoir,50.58761,-63.18098,Reservoirs,501093,8,2016,8,12561.5772,7,213.153901770409,0.0357658156266568,8.3878976263694,1043907.66137429,724.931236364765,Summer
NA,RO1-08.5,RO1,2016,2,217,2016-08-04,Reservoir,50.58266,-63.1842,Reservoirs,501675,8,2016,8,12566.2752,7,213.194072454418,0.0357658156266568,8.3878976263694,1043712.84568352,724.795948556465,Summer
NA,RO1-08.6,RO1,2016,2,217,2016-08-04,Reservoir,50.55703,-63.20572,Reservoirs,505811,8,2016,8,12570.2928,7,213.228416981263,0.0357658156266568,8.3878976263694,1044744.55574043,725.512409288385,Summer
NA,RO1-08.7,RO1,2016,2,217,2016-08-04,Reservoir,50.52839,-63.23354,Reservoirs,508624,8,2016,8,12588.7284,7,213.385915630142,0.0357658156266568,8.3878976263694,1043235.21739286,724.464264366301,Summer
NA,RO1-08.8,RO1,2016,2,217,2016-08-04,Reservoir,50.49775,-63.25199,Reservoirs,512833,8,2016,8,12596.5692,7,213.452852071286,0.0357658156266568,8.3878976263694,1044073.31417659,725.046272296791,Summer
NA,RO1-08.9,RO1,2016,2,217,2016-08-04,Reservoir,50.46754,-63.23711,Reservoirs,517159,8,2016,8,12621.6468,7,213.666742410992,0.0357658156266568,8.3878976263694,1042693.38472073,724.087994085466,Summer
NA,RO1-09,RO1,2016,2,217,2016-08-04,Reservoir,50.45219,-63.23246,Reservoirs,519515,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041347.79165163,723.153560434559,Summer
NA,RO1-09H,RO1,2016,2,217,2016-08-08,Deep,50.45187,-63.23296,Reservoirs,519553,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041364.56744688,723.165210217815,Summer
NA,RO1-10,RO1,2016,2,227,2016-08-14,Reservoir,50.3895,-63.24347,Reservoirs,529945,8,2016,8,12678.4116,7,214.149800207247,0.0357658156266568,8.3878976263694,1044978.54407147,725.674900144989,Summer
NA,RO1-10D,RO1,2016,2,227,2016-08-14,Deep,50.3895,-63.24347,Reservoirs,529945,8,2016,8,12678.4116,7,214.149800207247,0.0357658156266568,8.3878976263694,1044978.54407147,725.674900144989,Summer
NA,RO1-11,RO1,2016,2,228,2016-08-15,Reservoir,50.44172,-63.22266,Reservoirs,520798,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041750.4107377,723.433155232687,Summer
NA,RO1-11.1,RO1,2016,2,228,2016-08-15,Reservoir,50.44434,-63.2254,Reservoirs,520331,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041641.36806856,723.357431641527,Summer
NA,RO1-11.2,RO1,2016,2,228,2016-08-15,Reservoir,50.44428,-63.23705,Reservoirs,520331,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041641.36806856,723.357431641527,Summer
NA,RO1-11.3,RO1,2016,2,228,2016-08-15,Reservoir,50.45091,-63.24598,Reservoirs,519633,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041381.34324214,723.17686000107,Summer
NA,RO1-11.4,RO1,2016,2,228,2016-08-15,Reservoir,50.44799,-63.24817,Reservoirs,519895,8,2016,8,12634.8336,7,213.779095102316,0.0357658156266568,8.3878976263694,1041498.77380891,723.258408483857,Summer
NA,RO1-11.5,RO1,2016,2,228,2016-08-15,Reservoir,50.43232,-63.23273,Reservoirs,522832,8,2016,8,12646.53,7,213.878680743608,0.0357658156266568,8.3878976263694,1040827.98028434,722.792582628658,Summer
NA,RO1-12,RO1,2016,2,228,2016-08-15,Reservoir,50.43068,-63.21952,Reservoirs,523170,8,2016,8,12646.53,7,213.878680743608,0.0357658156266568,8.3878976263694,1040895.08346535,722.839181761679,Summer
NA,RO1-12.1,RO1,2016,2,228,2016-08-15,Reservoir,50.43347,-63.21724,Reservoirs,522569,8,2016,8,12646.53,7,213.878680743608,0.0357658156266568,8.3878976263694,1040777.65289858,722.757633278892,Summer
NA,RO1-12.2,RO1,2016,2,228,2016-08-15,Reservoir,50.42899,-63.21512,Reservoirs,523506,8,2016,8,12646.53,7,213.878680743608,0.0357658156266568,8.3878976263694,1040962.18664636,722.885780894701,Summer
NA,RO1-12.3,RO1,2016,2,228,2016-08-15,Reservoir,50.41917,-63.22665,Reservoirs,525129,8,2016,8,12661.3368,7,214.004656491173,0.0357658156266568,8.3878976263694,1045307.21666687,725.903143542141,Summer
NA,RO1-13,RO1,2016,2,228,2016-08-15,Reservoir,50.40557,-63.23331,Reservoirs,527164,8,2016,8,12661.3368,7,214.004656491173,0.0357658156266568,8.3878976263694,1045852.43001258,726.281761497939,Summer
NA,RO1-13.1,RO1,2016,2,228,2016-08-15,Reservoir,50.39657,-63.2286,Reservoirs,527444,8,2016,8,12674.2968,7,214.114835034605,0.0357658156266568,8.3878976263694,1044641.56982781,725.440891751226,Summer
NA,RO1-13.2,RO1,2016,2,228,2016-08-15,Reservoir,50.38232,-63.23814,Reservoirs,530060,8,2016,8,12678.5736,7,214.1511766261,0.0357658156266568,8.3878976263694,1045012.09560806,725.698199674062,Summer
NA,RO1-13.3,RO1,2016,2,228,2016-08-15,Reservoir,50.38796,-63.2409,Reservoirs,529833,8,2016,8,12678.282,7,214.148699063288,0.0357658156266568,8.3878976263694,1044953.38042172,725.657425500058,Summer
NA,RO2-59.2,RO2,2016,2,224,2016-08-11,Reservoir,50.70415,-63.24265,Reservoirs,485070,8,2016,8,11874.0492,7,207.158625550696,0.00338902462325129,88.5210446515411,962490.710155276,668.39204876023,Summer
NA,RO2-60,RO2,2016,2,224,2016-08-11,Reservoir,50.69999,-63.23962,Reservoirs,485070,8,2016,8,11874.0492,7,207.158625550696,0.00338902462325129,88.5210446515411,962490.710155276,668.39204876023,Summer
NA,RO2-60.1,RO2,2016,2,224,2016-08-11,Reservoir,50.67657,-63.26608,Reservoirs,487993,8,2016,8,11953.818,7,207.866379317415,0.00338902462325129,88.5210446515411,960786.151468113,667.208335025516,Summer
NA,RO2-61,RO2,2016,2,226,2016-08-13,Reservoir,50.6547,-63.26506,Reservoirs,488026,8,2016,8,11953.8828,7,207.866952928785,0.00338902462325129,88.5210446515411,960963.193313141,667.331279964378,Summer
NA,RO2-61D,RO2,2016,2,226,2016-08-13,Deep,50.6547,-63.26506,Reservoirs,488026,8,2016,8,11953.8828,7,207.866952928785,0.00338902462325129,88.5210446515411,960963.193313141,667.331279964378,Summer
NA,RO1-14,RO1,2016,3,279,2016-10-05,Reservoir,50.627,-63.18769,Reservoirs,495791,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-14.1,RO1,2016,3,279,2016-10-05,Reservoir,50.63206,-63.17142,Reservoirs,495639,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15,RO1,2016,3,279,2016-10-05,Reservoir,50.62069,-63.16995,Reservoirs,496579,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.1,RO1,2016,3,279,2016-10-05,Reservoir,50.61741,-63.17126,Reservoirs,497015,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.2,RO1,2016,3,279,2016-10-05,Reservoir,50.60303,-63.17722,Reservoirs,498864,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.3,RO1,2016,3,279,2016-10-05,Reservoir,50.58815,-63.18112,Reservoirs,501050,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.4,RO1,2016,3,279,2016-10-05,Reservoir,50.57384,-63.19087,Reservoirs,503085,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.5,RO1,2016,3,279,2016-10-05,Reservoir,50.55698,-63.20616,Reservoirs,505842,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.6,RO1,2016,3,279,2016-10-05,Reservoir,50.52863,-63.23327,Reservoirs,508579,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.7,RO1,2016,3,279,2016-10-05,Reservoir,50.4976,-63.25113,Reservoirs,512861,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.8,RO1,2016,3,279,2016-10-05,Reservoir,50.46852,-63.24305,Reservoirs,517062,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-15.9,RO1,2016,3,279,2016-10-05,Reservoir,50.46658,-63.2348,Reservoirs,517326,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-16,RO1,2016,3,279,2016-10-05,Reservoir,50.46288,-63.22878,Reservoirs,518173,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-16.1,RO1,2016,3,279,2016-10-05,Reservoir,50.46291,-63.22834,Reservoirs,518173,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-16.2,RO1,2016,3,281,2016-10-07,Reservoir,50.46407,-63.21791,Reservoirs,518828,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-16.3,RO1,2016,3,281,2016-10-07,Reservoir,50.46439,-63.21732,Reservoirs,518828,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-16.4,RO1,2016,3,281,2016-10-07,Reservoir,50.45901,-63.22023,Reservoirs,518828,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-17,RO1,2016,3,281,2016-10-07,Reservoir,50.45404,-63.23259,Reservoirs,519231,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-17.1,RO1,2016,3,281,2016-10-07,Reservoir,50.45852,-63.22522,Reservoirs,518828,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-17.2,RO1,2016,3,281,2016-10-07,Reservoir,50.4509,-63.24586,Reservoirs,519633,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-17.3,RO1,2016,3,281,2016-10-07,Reservoir,50.44804,-63.24819,Reservoirs,519878,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-18,RO1,2016,3,281,2016-10-07,Reservoir,50.44173,-63.22261,Reservoirs,520798,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-18.1,RO1,2016,3,281,2016-10-07,Reservoir,50.4444,-63.2267,Reservoirs,520331,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-18.2,RO1,2016,3,281,2016-10-07,Reservoir,50.44332,-63.23784,Reservoirs,520594,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-18.3,RO1,2016,3,281,2016-10-07,Reservoir,50.43281,-63.23267,Reservoirs,522746,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-19,RO1,2016,3,281,2016-10-07,Reservoir,50.4302,-63.2186,Reservoirs,523242,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-19.1,RO1,2016,3,281,2016-10-07,Reservoir,50.4289,-63.21424,Reservoirs,523506,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-19.2,RO1,2016,3,281,2016-10-07,Reservoir,50.4193,-63.22649,Reservoirs,525109,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-20,RO1,2016,3,281,2016-10-07,Reservoir,50.40596,-63.23398,Reservoirs,527074,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-20.1,RO1,2016,3,281,2016-10-07,Reservoir,50.39576,-63.22868,Reservoirs,527509,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-20.2,RO1,2016,3,281,2016-10-07,Reservoir,50.38218,-63.23812,Reservoirs,530060,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-21,RO1,2016,3,283,2016-10-09,Reservoir,50.3892,-63.24494,Reservoirs,530060,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-21.1,RO1,2016,3,283,2016-10-09,Reservoir,50.38828,-63.23808,Reservoirs,529541,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO2-64.3,RO2,2016,3,278,2016-10-04,Reservoir,50.70411,-63.24234,Reservoirs,485070,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO2-65,RO2,2016,3,278,2016-10-04,Reservoir,50.69744,-63.244205,Reservoirs,485830,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO2-65.1,RO2,2016,3,278,2016-10-04,Reservoir,50.67638,-63.26588,Reservoirs,487993,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO2-77,RO2,2016,3,285,2016-10-11,Reservoir,50.65635,-63.26385,Reservoirs,488026,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO2-77D,RO2,2016,3,285,2016-10-11,Deep,50.65635,-63.26385,Reservoirs,488026,10,2016,10,NA,NA,NA,NA,NA,NA,NA,Autumn
NA,RO1-22,RO1,2017,1,159,2017-06-08,Reservoir,50.46226,-63.23113,Reservoirs,518173,6,2017,6,12634.1532,7,406.753053968111,0.0439511256816829,6.8257637397676,1046954.21262782,727.046883417263,Spring
NA,RO1-22hypo,RO1,2017,1,159,2017-06-08,Deep,50.46226,-63.23113,Reservoirs,518173,6,2017,6,12634.1532,7,406.753053968111,0.0439511256816829,6.8257637397676,1046954.21262782,727.046883417263,Spring
NA,RO1-24,RO1,2017,1,158,2017-06-07,Reservoir,50.62655,-63.18718,Reservoirs,495792,6,2017,6,11977.146,7,395.90642325319,0.0439511256816829,6.8257637397676,977409.99210528,678.75259491759,Spring
NA,RO1-24.1,RO1,2017,1,158,2017-06-07,Reservoir,50.62953,-63.18011,Reservoirs,495619,6,2017,6,11977.7292,7,395.916232703771,0.0439511256816829,6.8257637397676,977635.242139572,678.909017551404,Spring
NA,RO1-24.2,RO1,2017,1,158,2017-06-07,Reservoir,50.62058,-63.1687,Reservoirs,496686,6,2017,6,12531.5424,7,405.085382143836,0.0439511256816829,6.8257637397676,1047690.48694717,727.558181755591,Spring
NA,RO1-24.3,RO1,2017,1,158,2017-06-07,Reservoir,50.59701,-63.17743,Reservoirs,499666,6,2017,6,12559.0824,7,405.533908540591,0.0439511256816829,6.8257637397676,1050752.77248148,729.684755322036,Spring
NA,RO1-24.4,RO1,2017,1,158,2017-06-07,Reservoir,50.58519,-63.18205,Reservoirs,501485,6,2017,6,12562.5168,7,405.589794159937,0.0439511256816829,6.8257637397676,1051050.25848512,729.891341502404,Spring
NA,RO1-25,RO1,2017,1,158,2017-06-07,Reservoir,50.56717,-63.19537,Reservoirs,503997,6,2017,6,12568.8672,7,405.693101685278,0.0439511256816829,6.8257637397676,1051200.18427359,729.995455966949,Spring
NA,RO1-25.1,RO1,2017,1,158,2017-06-07,Reservoir,50.5435,-63.21563,Reservoirs,506875,6,2017,6,12572.2692,7,405.748429980833,0.0439511256816829,6.8257637397676,1051985.14617284,730.540564908266,Spring
NA,RO1-25.2,RO1,2017,1,158,2017-06-07,Reservoir,50.543,-63.218,Reservoirs,507010,6,2017,6,12573.5652,7,405.769504671274,0.0439511256816829,6.8257637397676,1051921.37175382,730.496277400723,Spring
NA,RO1-25.3,RO1,2017,1,158,2017-06-07,Reservoir,50.52658,-63.23517,Reservoirs,508800,6,2017,6,12588.8256,7,406.017544897927,0.0439511256816829,6.8257637397676,1049837.60904349,729.049229224163,Spring
NA,RO1-26,RO1,2017,1,158,2017-06-07,Reservoir,50.46359,-63.23531,Reservoirs,517610,6,2017,6,12621.7116,7,406.551354353995,0.0439511256816829,6.8257637397676,1048834.38274443,728.35254875304,Spring
NA,RO1-27,RO1,2017,1,159,2017-06-08,Reservoir,50.46404,-63.2183,Reservoirs,518828,6,2017,6,12634.6392,7,406.760930035601,0.0439511256816829,6.8257637397676,1047070.25047923,727.127464742795,Spring
NA,RO1-27.2,RO1,2017,1,159,2017-06-08,Reservoir,50.46355,-63.2193,Reservoirs,518828,6,2017,6,12634.6392,7,406.760930035601,0.0439511256816829,6.8257637397676,1047070.25047923,727.127464742795,Spring
NA,RO1-27.3,RO1,2017,1,159,2017-06-08,Reservoir,50.46423,-63.21751,Reservoirs,518828,6,2017,6,12634.6392,7,406.760930035601,0.0439511256816829,6.8257637397676,1047070.25047923,727.127464742795,Spring
NA,RO1-28,RO1,2017,1,159,2017-06-08,Reservoir,50.45905,-63.22028,Reservoirs,518828,6,2017,6,12634.6392,7,406.760930035601,0.0439511256816829,6.8257637397676,1047070.25047923,727.127464742795,Spring
NA,RO1-28hypo,RO1,2017,1,159,2017-06-08,Deep,50.45905,-63.22028,Reservoirs,518828,6,2017,6,12634.6392,7,406.760930035601,0.0439511256816829,6.8257637397676,1047070.25047923,727.127464742795,Spring
NA,RO1-29,RO1,2017,1,159,2017-06-08,Reservoir,50.44161,-63.22279,Reservoirs,520798,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047561.70541563,727.468750708827,Spring
NA,RO1-30,RO1,2017,1,163,2017-06-12,Reservoir,50.4522,-63.2321,Reservoirs,519498,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047227.24299238,727.236486623626,Spring
NA,RO1-30.1,RO1,2017,1,163,2017-06-12,Reservoir,50.45107,-63.24569,Reservoirs,519633,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047261.37181108,727.260187040483,Spring
NA,RO1-30.2,RO1,2017,1,163,2017-06-12,Reservoir,50.44821,-63.298,Reservoirs,516643,6,2017,6,12619.9296,7,406.522453688274,0.0439511256816829,6.8257637397676,1048418.01164154,728.06340400435,Spring
NA,RO1-30.3,RO1,2017,1,163,2017-06-12,Reservoir,50.4457,-63.23724,Reservoirs,520119,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047432.01590457,727.378689124769,Spring
NA,RO1-30.4,RO1,2017,1,163,2017-06-12,Reservoir,50.44422,-63.2239,Reservoirs,520469,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047479.79625075,727.41186970837,Spring
NA,RO1-30.5,RO1,2017,1,163,2017-06-12,Reservoir,50.43218,-63.2306,Reservoirs,522864,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046568.02061624,726.778696236742,Spring
NA,RO1-30hypo,RO1,2017,1,163,2017-06-12,Deep,50.4522,-63.2321,Reservoirs,519498,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047227.24299238,727.236486623626,Spring
NA,RO1-31,RO1,2017,1,163,2017-06-12,Reservoir,50.43013,-63.21934,Reservoirs,523242,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046629.4524899,726.821356987085,Spring
NA,RO1-31.1,RO1,2017,1,163,2017-06-12,Reservoir,50.43286,-63.21612,Reservoirs,522712,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046540.71756128,726.759735903257,Spring
NA,RO1-31.2,RO1,2017,1,163,2017-06-12,Reservoir,50.42902,-63.21452,Reservoirs,523506,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046670.40707234,726.849797487314,Spring
NA,RO1-31hypo,RO1,2017,1,163,2017-06-12,Deep,50.43013,-63.21934,Reservoirs,523242,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046629.4524899,726.821356987085,Spring
NA,RO1-32,RO1,2017,1,163,2017-06-12,Reservoir,50.43435,-63.22805,Reservoirs,522397,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046492.9372151,726.726555319657,Spring
NA,RO1-32hypo,RO1,2017,1,163,2017-06-12,Deep,50.43435,-63.22805,Reservoirs,522397,6,2017,6,12646.53,7,406.953565075583,0.0439511256816829,6.8257637397676,1046492.9372151,726.726555319657,Spring
NA,RO1-33,RO1,2017,1,165,2017-06-14,Reservoir,50.44396,-63.23666,Reservoirs,520509,6,2017,6,12634.8336,7,406.764080403183,0.0439511256816829,6.8257637397676,1047486.62201449,727.416609791741,Spring
NA,RO1-34,RO1,2017,1,165,2017-06-14,Reservoir,50.38982,-63.24723,Reservoirs,530159,6,2017,6,12678.93,7,407.477813016667,0.0439511256816829,6.8257637397676,1050448.23759099,729.473274112687,Spring
NA,RO1-34hypo,RO1,2017,1,165,2017-06-14,Deep,50.38982,-63.24723,Reservoirs,530159,6,2017,6,12678.93,7,407.477813016667,0.0439511256816829,6.8257637397676,1050448.23759099,729.473274112687,Spring
NA,RO1-35,RO1,2017,1,165,2017-06-14,Reservoir,50.41921,-63.2292,Reservoirs,525129,6,2017,6,12661.3368,7,407.193263017456,0.0439511256816829,6.8257637397676,1050931.50128626,729.808871753232,Spring
NA,RO1-35.1,RO1,2017,1,165,2017-06-14,Reservoir,50.40453,-63.23264,Reservoirs,527296,6,2017,6,12674.0376,7,407.398711801935,0.0439511256816829,6.8257637397676,1050099.06726237,729.230796269679,Spring
NA,RO1-35.2,RO1,2017,1,165,2017-06-14,Reservoir,50.39618,-63.2288,Reservoirs,527485,6,2017,6,12674.3292,7,407.403427043586,0.0439511256816829,6.8257637397676,1050146.84752955,729.263976798418,Spring
NA,RO1-35.3,RO1,2017,1,165,2017-06-14,Reservoir,50.38224,-63.2384,Reservoirs,530082,6,2017,6,12678.768,7,407.475194113645,0.0439511256816829,6.8257637397676,1050427.76034364,729.459053893038,Spring
NA,RO2-83,RO2,2017,1,166,2017-06-15,Reservoir,50.6779,-63.2642,Reservoirs,487993,6,2017,6,11953.818,7,395.513773642461,0.00422480699772004,71.0091609301674,971157.472758835,674.410595382645,Spring
NA,RO2-83hypo,RO2,2017,1,166,2017-06-15,Deep,50.6779,-63.2642,Reservoirs,487993,6,2017,6,11953.818,7,395.513773642461,0.00422480699772004,71.0091609301674,971157.472758835,674.410595382645,Spring
